ID,Birth date,Birth place,Highschool graduation date,Highschool,Studies level,Degree,ESB entry date,Bac type,Current class,Semester 1 class,Degree level,Gender,Nationality,Class level,Previous class,Previous year result,Highschool graduation grade,Final score,Region
ID1419,2004,Tunis,2024,Lycee Mornag,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,F,TUNISIENNE,1,External,Admis(e),10.22,-1.0,Ben Arous
ID1420,2002,Ezzahra,2024,Lycee Al Amal Megrine,0.0,LBC,2024,Bac Economie,1-LBC-4,1-LBC-4,1,M,TUNISIENNE,1,External,Admis(e),9.6,-1.0,Ben Arous
ID1421,2005,Tunis,2024,Lycee Ibnou Abi Dhiyaf La Manouba,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,External,Admis(e),10.1,-1.0,La Manouba
ID1422,2003,La Marsa,2022,Lycee Ariana,0.0,LSG,2022,Bac Economie,3-LSG-5,3-LSG-5,3,M,TUNISIENNE,3,2-LSG-5,Admis(e) - Passable,10.16,-1.0,Ariana
ID1423,2004,Tunis,2023,Lycee Manzah 4,0.0,LBC,2023,Bac Economie,2-LBC-9,2-LBC-9,2,M,TUNISIENNE,2,1-LBC-12,Admis(e) - Passable,10.58,-1.0,Ariana
ID1424,2001,Tunis,2023,Lycee Zarzis,0.0,LBC,2023,Bac Economie,2-LBC-9,2-LBC-9,2,F,TUNISIENNE,2,1-LBC-12,Admis(e) - Passable,10.62,-1.0,Médenine
ID1425,2002,Nafta,2024,Lycee Nafta,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,External,Admis(e),10.44,-1.0,Tozeur
ID1426,2002,Marsa,2022,Lycee Ariana,0.0,LBC,2022,Bac Economie,2-LBC-7,2-LBC-7,2,F,TUNISIENNE,2,1-LBC-10,Admis(e) - Passable,10.21,-1.0,Ariana
ID1427,2000,Tunis,2019,Lycee Ariana,0.0,LSG,2019,Bac Informatique,3-LSG-5,3-LSG-5,3,M,TUNISIENNE,3,2-LSG-5,Admis(e) - Passable,10.04,-1.0,Ariana
ID1428,2002,Beja,2021,Lycee Cité Des Journalistes El Ghazela,3.0,BA,2021,Bac Economie,1-BA-4,1-BA-4,1,M,TUNISIENNE,4,External,Admis(e),10.3,-1.0,Ariana
ID1429,1976,Tunis,1999,Lycee Tunis,0.0,LSG,1999,Bac Economie,3-LSG-6,3-LSG-6,3,F,TUNISIENNE,3,2-LSG-4,Admis(e) - Passable,10.18,-1.0,Ariana
ID1430,2002,Tunis,2020,Lycee Tunis,3.0,MKD,2023,Bac Economie,2-MKD-1,2-MKD-1,2,F,TUNISIENNE,5,1-MKD-1,Admis(e) - Passable,9.0,-1.0,Tunis
ID1431,2001,Tunis,2022,Lycee Collège Des Saints Coeurs Sioufi,0.0,LBC,2022,Bac Economie,3-LBC-BI-2,3-LBC-BI-2,3,F,TUNISIENNE,3,2-LBC-BI-3,Admis(e) - Passable,13.0,-1.0,Tunis
ID1432,2000,Marsa,2021,Lycee Ariana,0.0,LBC,2021,Bac Sciences,2-LBC-10,2-LBC-10,2,F,TUNISIENNE,2,1-LBC-13,Admis(e) - Passable,9.72,-1.0,Ariana
ID1433,2004,Tunis,2023,Lycee Cite Ghazella,0.0,LBC,2023,Bac Economie,2-LBC-7,2-LBC-7,2,F,TUNISIENNE,2,1-LBC-15,Admis(e),11.44,-1.0,Ariana
ID1434,2001,Kairouan,2021,Lycee Kairouan,3.0,BA,2021,Bac Sciences,1-BA-5,1-BA-5,1,F,TUNISIENNE,4,3-LSG-4,Admis(e) - Bien,10.0,-1.0,Kairouan
ID1435,2003,Menzel Bouzalfa,2022,Lycee Manzel Bouzelfa,0.0,LSG,2022,Bac Sciences,2-LSG-5,2-LSG-5,2,M,TUNISIENNE,2,1-LSG-5,Admis(e),10.55,-1.0,Nabeul
ID1436,2005,Beni Khiar,2024,Lycee Beni Khiar,0.0,LBC,2024,Bac Economie,1-LBC-11,1-LBC-11,1,F,TUNISIENNE,1,External,Admis(e),10.8,-1.0,Nabeul
ID1437,2001,Gafsa,2020,Lycee Pilote Gafsa,0.0,LBC,2023,Bac Sciences,2-LBC-11,2-LBC-11,2,F,TUNISIENNE,2,1-LBC-1,Admis(e) - Bien,11.87,-1.0,Gafsa
ID1438,2004,Tunis,2022,Lycee Jeddah,0.0,LBC,2024,Bac Sciences,1-LBC-1,1-LBC-1,1,M,TUNISIENNE,1,External,Admis(e),19.74,-1.0,Tunis
ID1439,2006,Tataouine,2024,Lycee Carthage Dermech,0.0,LBC,2024,Bac Economie,1-LBC-12,1-LBC-12,1,F,TUNISIENNE,1,External,Admis(e),10.44,-1.0,Tunis
ID1440,2002,Bizerte,2021,Lycee Ras Jebel,3.0,MKD,2021,Bac Economie,1-MKD-1,1-MKD-1,1,F,TUNISIENNE,4,3-LSG-2,Admis(e) - Passable,10.0,-1.0,Bizerte
ID1441,1999,Tunis,2020,Lycee Mohamed Ali Sfax,3.0,MDSI,2023,Bac Economie,2-MDSI-6,2-MDSI-6,2,F,TUNISIENNE,5,2-DSI-A3-2,Admis(e) - Bien,13.0,-1.0,Tunis
ID1442,2000,Ezzahra,2020,Lycee Bougarnine,3.0,MKD,2021,Bac Economie,1-MKD-1,1-MKD-1,1,M,TUNISIENNE,4,External,Admis(e),12.31,-1.0,Ben Arous
ID1443,2002,Kairouan,2022,Lycee Kairouan,0.0,LBC,2022,Bac Economie,2-LBC-6,2-LBC-6,2,M,TUNISIENNE,2,1-LBC-15,Admis(e) - Bien,11.44,-1.0,Kairouan
ID1444,2003,Madina El Jadida,2022,Lycee Megrie,0.0,LSG,2022,Bac Economie,3-LSG-5,3-LSG-5,3,M,TUNISIENNE,3,2-LSG-5,Admis(e) - Passable,9.88,-1.0,Ben Arous
ID1445,2003,Bizerte,2022,Lycee Siliana,0.0,LBC,2022,Bac Economie,3LBC-BIS-1,3LBC-BIS-1,3,M,TUNISIENNE,3,2-LBC-BIS1,Admis(e) - Passable,10.77,-1.0,Siliana
ID1446,2000,Muscat,2018,Lycee Dubai,0.0,LBC,2018,Bac Math,3LBC-BIS-7,3LBC-BIS-7,3,M,TUNISIENNE,3,2-LBC-BIS8,Admis(e),12.0,-1.0,Tunis
ID1447,2005,Tunis,2024,Lycee L'Idéal,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,External,Admis(e),10.25,-1.0,Ariana
ID1448,2004,Tunis,2023,Lycee El Wafa Ariana,0.0,LBC,2023,Bac Economie,2-LBC-2,2-LBC-2,2,M,TUNISIENNE,2,1-LBC-5,Admis(e) - Missing credits,11.17,-1.0,Ariana
ID1449,2003,Tunis,2022,Lycee Ariana,0.0,LSG,2022,Bac Economie,2-LSC-1,2-LSC-1,2,M,TUNISIENNE,2,1-LSG-7,Admis(e) - Missing credits,10.93,-1.0,Ariana
ID1450,2006,Ras Djebal Bizerte,2024,Lycee Al Shaymaa Secondary School For Girls Qatar,0.0,LBC,2024,Bac Sciences,1-LBC-1,1-LBC-1,1,F,TUNISIENNE,1,External,Admis(e),16.3,-1.0,Tunis
ID1451,2004,Zarzis,2023,Lycee Zarzis,0.0,LBC,2024,Bac Economie,1-LBC-12,1-LBC-12,1,F,TUNISIENNE,1,External,Admis(e),11.53,-1.0,Médenine
ID1452,2002,Tunis,2021,Lycee Soukra,3.0,BA,2021,Bac Sciences,1-BA-6,1-BA-6,1,F,TUNISIENNE,4,3-LBC-BI-2,Admis(e) - Bien,12.0,-1.0,Tunis
ID1453,2005,Grombalia,2023,Lycee Idéale Ariana,0.0,LBC,2024,Bac Informatique,1-LBC-1,1-LBC-1,1,M,TUNISIENNE,1,External,Admis(e),13.79,-1.0,Ariana
ID1454,2004,Zarzis,2023,Lycee Zarzis,0.0,LBC,2023,Bac Economie,2-LBC-10,2-LBC-10,2,F,TUNISIENNE,2,1-LBC-13,Admis(e) - Passable,10.37,-1.0,Médenine
ID1455,2001,Bergamou Italy,2020,Lycee Technique Rades,0.0,LBC,2024,Bac Math,1-LBC-9,1-LBC-9,1,M,TUNISIENNE,1,External,Admis(e),11.34,-1.0,Ben Arous
ID1456,2004,Tunis,2023,Lycee Radés,0.0,LSG,2024,Bac Math,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,External,Admis(e),12.09,-1.0,Ben Arous
ID1457,2000,Zarzis,2019,Lycee Sousse,1.0,LSG,2019,Bac Economie,3-LSC-1,3-LSC-1,3,F,TUNISIENNE,3,2-LSC-1,Admis(e) - Bien,13.75,-1.0,Sousse
ID1458,2004,Tunis,2023,Lycee Mohamed Dachraoui Menzah 9,0.0,LBC,2023,Bac Math,2-LBC-1,2-LBC-1,2,M,TUNISIENNE,2,1-LBC-14,Admis(e) - Passable,11.04,-1.0,Tunis
ID1459,1995,La Marsa,2014,Lycee Carthage Byrsa,3.0,BA,2024,Bac Math,1-BA-2,1-BA-2,4,F,TUNISIENNE,4,External,Admis(e),13.0,-1.0,Tunis
ID1460,2001,La Marsa,2020,Lycee Les Berges Du Lac,3.0,BA,2023,Bac Economie,2-BA-2,2-BA-2,2,F,TUNISIENNE,5,1-BA-2,Admis(e) - Bien,10.01,-1.0,Ariana
ID1461,2003,Tunis,2023,Lycee Tunis,0.0,LSG,2023,Bac Economie,2-LSG-5,2-LSG-5,2,M,TUNISIENNE,2,1-LSG-9,Admis(e) - Missing credits,10.03,-1.0,Tunis
ID1462,2000,Kef,2020,Lycee Tunis,3.0,MDSI,2023,Bac Economie,2-MDSI-2,2-MDSI-2,2,F,TUNISIENNE,5,1-MDSI-2,Admis(e) - Passable,10.61,-1.0,Tunis
ID1463,1999,La Marsa,2018,Lycee Laouina,3.0,MDSI,2023,Bac Economie,2-DSI-A3-1,2-DSI-A3-1,2,F,TUNISIENNE,5,1DSI-AS2-1,Admis(e) - Bien,13.23,-1.0,Tunis
ID1464,1995,Medjez El Bab,2014,Lycee Mahmoud Messadi Medjez El Bab,3.0,BA,2024,Bac Sciences,1-BA-1,1-BA-1,1,F,TUNISIENNE,4,External,Admis(e),10.88,-1.0,Béja
ID1465,2004,La Marsa Tunis,2024,Lycee Esprit Al Fikr,0.0,LSG,2024,Bac Economie,1-LSG-3,1-LSG-3,1,F,TUNISIENNE,1,External,Admis(e),10.13,-1.0,Ariana
ID1466,2002,Nabeul,2022,Lycee Cité El Bosten Kélibia,0.0,LBC,2023,Bac Economie,2-LBC-1,2-LBC-1,2,M,TUNISIENNE,2,1-LBC-4,Admis(e) - Missing credits,10.38,-1.0,Nabeul
ID1467,2003,Bizerte,2021,Lycee Bizerte,0.0,LBC,2023,Bac Economie,2-LBC-3,2-LBC-3,2,F,TUNISIENNE,2,1-LBC-12,Admis(e) - Missing credits,9.22,-1.0,Bizerte
ID1468,2001,Bargou,2020,Lycee Tunis,3.0,BA,2023,Bac Math,2-MDSI-4,2-MDSI-4,2,M,TUNISIENNE,5,1-MDSI-4,Admis(e) - Passable,11.06,-1.0,Tunis
ID1469,2000,Tunis,2020,Lycee Mhamdeya,0.0,LSG,2023,Bac Economie,2-LSG-5,2-LSG-5,2,M,TUNISIENNE,2,2-LSG-6,Redouble,9.44,-1.0,Ben Arous
ID1470,2003,Tunis,2023,Lycee Oued Ellil La Manouba,0.0,LBC,2023,Bac Economie,2-LBC-9,2-LBC-9,2,M,TUNISIENNE,2,1-LBC-12,Admis(e) - Passable,10.59,-1.0,La Manouba
ID1471,2002,Le Kef,2022,Lycee 8 Fevrier,0.0,LSG,2024,Bac Sciences,1-LSG-3,1-LSG-3,1,F,TUNISIENNE,1,External,Admis(e),13.76,-1.0,Le Kef
ID1472,2002,Tunis,2022,Lycee Tunis,0.0,LBC,2022,Bac Informatique,3LBC-BIS-3,3LBC-BIS-3,3,F,TUNISIENNE,3,2-LBC-BIS3,Admis(e) - Passable,11.29,-1.0,Tunis
ID1473,2003,Tunis,2022,Lycee Sidi Thebet,0.0,LBC,2022,Bac Informatique,3LBC-BIS-3,3LBC-BIS-3,3,M,TUNISIENNE,3,2-LBC-BIS3,Admis(e) - Passable,10.41,-1.0,Ariana
ID1474,2002,Tunis,2021,Lycee Imam Mousslem Menzah 1Pere Blanc,3.0,FIND,2024,Bac Economie,1-FIND-1,1-FIND-1,4,F,TUNISIENNE,4,External,Admis(e),13.59,-1.0,Ariana
ID1475,2004,Tunis,2022,Lycee Tunis 2,0.0,LSG,2022,Bac Technique,2-LSC-1,2-LSC-1,2,M,TUNISIENNE,2,1-LSG-4,Admis(e) - Bien,10.4,-1.0,Ariana
ID1476,2004,Tunis,2023,Lycee Sadiki Tunis,0.0,LBC,2024,Bac Economie,1-LBC-10,1-LBC-10,1,M,TUNISIENNE,1,External,Admis(e),12.1,-1.0,Tunis
ID1477,2004,Hammamet,2022,Lycee Nabeul,0.0,LSG,2022,Bac Sciences,3-LSG-6,3-LSG-6,3,F,TUNISIENNE,3,2-LSG-4,Admis(e) - Bien,11.5,-1.0,Nabeul
ID1478,2004,Ezzahra,2023,Lycee Tunis,0.0,LBC,2023,Bac Math,2-LBC-5,2-LBC-5,2,F,TUNISIENNE,2,1-LBC-8,Admis(e) - Bien,11.79,-1.0,Tunis
ID1479,2005,Hammamet,2024,Lycee Hammamet,0.0,LBC,2024,Bac Sciences,1-LBC-1,1-LBC-1,1,F,TUNISIENNE,1,External,Admis(e),11.35,-1.0,Nabeul
ID1480,1999,Menzah 6,2020,Lycee Tunis,3.0,CCA,2023,Bac Economie,2-MCCA-1,2-MCCA-1,2,M,TUNISIENNE,5,1-MCCA-1,Admis(e),10.14,-1.0,Tunis
ID1481,1999,Sousse,2018,Lycee Sousse,0.0,LBC,2018,Bac Math,3LBC-BIS-6,3LBC-BIS-6,3,F,TUNISIENNE,3,2-LBC-BIS1,Admis(e),10.56,-1.0,Sousse
ID1482,2003,Tunis,2023,Lycee Tunis,0.0,LBC,2023,Bac Sciences,2-LBC-8,2-LBC-8,2,M,TUNISIENNE,2,1-LBC-4,Admis(e) - Passable,10.04,-1.0,Tunis
ID1483,2004,Tunis,2023,Lycee Cité Hadika 2 Tunis,0.0,LBC,2023,Bac Economie,2-LBC-10,2-LBC-10,2,F,TUNISIENNE,2,1-LBC-13,Admis(e) - Missing credits,9.41,-1.0,Tunis
ID1484,2001,Tunis,2021,Lycee Mohamed Attia Khaznadar,3.0,BA,2023,Bac Economie,1-BA-7,1-BA-7,1,F,TUNISIENNE,4,3LBC-BIS-4,Redouble,9.0,-1.0,Tunis
ID1485,2000,Tunis,2021,Lycee Tunis,3.0,MDSI,2021,Bac Sciences,1DSI-AS2-1,1DSI-AS2-1,1,F,TUNISIENNE,4,1DSI-AS1-1,Admis(e),11.0,-1.0,Tunis
ID1486,2003,La  Marsa,2023,Lycee Tunis,0.0,LSG,2023,Bac Economie,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,1-LBC-9,Redouble,9.48,-1.0,Ben Arous
ID1487,2003,La Marsa,2023,Lycee Marsa Essaada,0.0,LBC,2024,Bac Economie,1-LBC-8,1-LBC-8,1,M,TUNISIENNE,1,External,Admis(e),11.43,-1.0,Tunis
ID1488,2003,Tunis,2022,Lycee El Wafa Cité El Ghazela,0.0,LBC,2023,Bac Technique,2-LBC-12,2-LBC-12,2,M,TUNISIENNE,2,1-LBC-2,Admis(e) - Bien,13.45,-1.0,Ariana
ID1489,1992,Tunis,2013,Lycee El Mourouj 1 Ben Arous,3.0,BA,2024,Bac Economie,1-BA-2,1-BA-2,4,M,TUNISIENNE,4,External,Admis(e),10.0,-1.0,Ben Arous
ID1490,2000,Tunis,2019,Lycee Ariana,3.0,FIND,2023,Bac Sciences,2-FIND-1,2-FIND-1,2,F,TUNISIENNE,5,1-FIND-1,Admis(e) - Bien,10.3,-1.0,Ariana
ID1491,2002,Nabeul,2022,Lycee Nabeul,0.0,LBC,2022,Bac Economie,3LBC-BIS-6,3LBC-BIS-6,3,M,TUNISIENNE,3,2-LBC-BIS6,Admis(e) - Passable,10.0,-1.0,Nabeul
ID1492,2002,Ariana,2022,Lycee Raoued,0.0,LSG,2022,Bac Economie,3-LSC-1,3-LSC-1,3,M,TUNISIENNE,3,2-LSC-1,Admis(e),10.84,-1.0,Ariana
ID1493,2001,Tunis,2020,Lycee Manouba,0.0,LSG,2020,Bac Economie,3-LSG-4,3-LSG-4,3,M,TUNISIENNE,3,2-LSG-4,Admis(e) - Passable,11.17,-1.0,La Manouba
ID1494,2001,Gabes,2022,Lycee Gabes,0.0,LSG,2022,Bac Economie,3-LSG-1,3-LSG-1,3,M,TUNISIENNE,3,2-LSG-1,Admis(e) - Passable,10.71,-1.0,Gabès
ID1495,2004,Ain Drahem,2024,Lycee Ain Drahem,0.0,LSG,2024,Bac Economie,1-LSG-3,1-LSG-3,1,M,TUNISIENNE,1,External,Admis(e),11.67,-1.0,Jendouba
ID1496,2003,La Marsa,2023,Lycee Abou Kacem Chebbi La Marsa,0.0,LBC,2023,Bac Economie,2-LBC-3,2-LBC-3,2,F,TUNISIENNE,2,1-LBC-6,Admis(e) - Passable,9.88,-1.0,Tunis
ID1497,2005,"Paris, Clichy La Garenne 92000",2023,Lycee Institut Français De Tunis,0.0,LBC,2024,Bac Economie,1-LBC-13,1-LBC-13,1,M,TUNISIENNE,1,External,Admis(e),11.65,-1.0,Tunis
ID1498,2001,Ariana,2021,Lycee Ennaser 2,3.0,BA,2021,Bac Economie,1-BA-5,1-BA-5,1,M,TUNISIENNE,4,3-LSG-7,Admis(e) - Bien,11.0,-1.0,Ariana
ID1499,2005,Tunis,2024,Lycee Cite El Khadhra,0.0,LSG,2024,Bac Economie,1-LSG-3,1-LSG-3,1,F,TUNISIENNE,1,External,Admis(e),10.11,-1.0,Ariana
ID1500,2003,Tunis,2022,Lycee Megrine,0.0,LBC,2022,Bac Sciences,3-LBC-BI-3,3-LBC-BI-3,3,M,TUNISIENNE,3,2-LBC-BI-4,Admis(e),10.41,-1.0,Ben Arous
ID1501,2001,Kairouan,2020,Lycee Kairouan,3.0,BA,2023,Bac Economie,2-BA-6,2-BA-6,2,F,TUNISIENNE,5,1-BA-6,Admis(e) - Passable,10.61,-1.0,Kairouan
ID1502,2003,Monastir,2022,Lycee Bourguiba Monastir,0.0,LSG,2024,Bac Technique,1-LSG-3,1-LSG-3,1,M,TUNISIENNE,1,External,Admis(e),10.0,-1.0,Monastir
ID1503,2004,Tunis,2023,Lycee Tunis,0.0,LSG,2023,Bac Economie,2-LSG-2,2-LSG-2,2,F,TUNISIENNE,2,1-LSG-1,Admis(e) - Passable,10.42,-1.0,Tunis
ID1504,2004,Tunis,2022,Lycee Pilote Menzah 8,0.0,LBC,2023,Bac Math,2-LBC-12,2-LBC-12,2,F,TUNISIENNE,2,1-LBC-2,Admis(e) - Passable,11.0,-1.0,Tunis
ID1505,1999,Tunis,2021,Lycee 2 Mars La Goulette Tunis,3.0,MKD,2024,Bac Economie,1-MKD-2,1-MKD-2,4,M,TUNISIENNE,4,External,Admis(e),10.02,-1.0,Tunis
ID1506,2000,Rades,2019,Lycee Tunis,3.0,BA,2023,Bac Math,2-BA-2,2-BA-2,2,M,TUNISIENNE,5,1-BA-2,Admis(e) - Bien,11.01,-1.0,Tunis
ID1507,2003,Ariana,2023,Lycee Ariana,0.0,LBC,2023,Bac Economie,2-LBC-4,2-LBC-4,2,M,TUNISIENNE,2,1-LBC-15,Admis(e) - Passable,9.13,-1.0,Ariana
ID1508,2002,Ariana,2021,Lycee Rue De Marseille Tunis,3.0,MDSI,2024,Bac Economie,1-MDSI-2,1-MDSI-2,1,F,TUNISIENNE,4,External,Admis(e),10.89,-1.0,Tunis
ID1509,2001,Tunis,2021,Lycee Ariana,3.0,BA,2024,Bac Economie,1-BA-4,1-BA-4,1,F,TUNISIENNE,4,External,Admis(e),10.41,-1.0,Ariana
ID1510,2000,Tunis,2018,Lycee Kelibia,0.0,LSG,2018,Bac Sciences,3-LSC-1,3-LSC-1,3,F,TUNISIENNE,3,2-LSC-1,Admis(e) - Passable,10.99,-1.0,Nabeul
ID1511,2003,Tunis,2024,Lycee Abou Kacem Chebbi La Marsa,0.0,LSG,2024,Bac Economie,1-LSG-3,1-LSG-3,1,M,TUNISIENNE,1,External,Admis(e),10.86,-1.0,Tunis
ID1512,1998,Tunis,2021,Lycee Tunis,0.0,LBC,2021,Bac Economie,3LBC-BIS-5,3LBC-BIS-5,3,F,TUNISIENNE,3,2-LBC-BIS1,Admis(e) - Passable,10.67,-1.0,Tunis
ID1513,2002,Tunis,2023,Lycee L'Idéale Nabeul,0.0,LBC,2023,Bac Economie,2-LBC-10,2-LBC-10,2,M,TUNISIENNE,2,1-LBC-13,Admis(e),10.19,-1.0,Nabeul
ID1514,2001,Chotrana La Soukra,2021,Lycee Menzah 6,1.0,LBC,2023,Bac Economie,2-LBC-4,2-LBC-4,2,M,TUNISIENNE,2,1-LBC-7,Admis(e) - Missing credits,12.67,-1.0,Ariana
ID1515,2004,Zarzis,2024,Lycee Technique  Zarzis,0.0,LSG,2024,Bac Economie,1-LSG-3,1-LSG-3,1,M,TUNISIENNE,1,External,Admis(e),9.54,-1.0,Médenine
ID1516,2002,Ben Guerdane,2021,Lycee Abou Loubaba Gabes,3.0,MDSI,2024,Bac Economie,1-MDSI-3,1-MDSI-3,1,F,TUNISIENNE,4,External,Admis(e),13.14,-1.0,Gabès
ID1517,2002,Tunis,2020,Lycee Rue De Pacha,0.0,LSG,2023,Bac Economie,2-LSG-4,2-LSG-4,2,M,TUNISIENNE,2,1-LSG-9,Admis(e) - Passable,10.36,-1.0,Tunis
ID1518,2000,"Mahdia,Eljem",2021,Lycee Tunis,3.0,BA,2021,Bac Sciences,1-BA-8,1-BA-8,1,F,TUNISIENNE,4,3LBC-BIS-1,Admis(e) - Bien,15.0,-1.0,Tunis
ID1519,1999,Soussa,2022,Lycee Akouda,0.0,LBC,2022,Bac Technique,3LBC-BIS-1,3LBC-BIS-1,3,M,TUNISIENNE,3,2-LBC-BIS1,Admis(e),10.0,-1.0,Tunis
ID1520,2004,Hammam Lif,2023,Lycee Marsa,0.0,LBC,2023,Bac Economie,2-LBC-8,2-LBC-8,2,M,TUNISIENNE,2,1-LBC-11,Admis(e),9.06,-1.0,Tunis
ID1521,2001,Tunis,2022,Lycee Imam Moslem Menzah I,0.0,LSG,2022,Bac Economie,3-LSC-2,3-LSC-2,3,M,TUNISIENNE,3,2-LSC-1,Admis(e) - Passable,10.12,-1.0,Ariana
ID1522,1999,Tunis,2019,Lycee Tuni,3.0,BA,2023,Bac Math,2-BA-1,2-BA-1,2,M,TUNISIENNE,5,1-BA-1,Admis(e) - Passable,11.92,-1.0,Tunis
ID1523,2005,Tunis,2024,Lycee Bardo,0.0,LBC,2024,Bac Economie,1-LBC-2,1-LBC-2,1,M,TUNISIENNE,1,External,Admis(e),10.05,-1.0,Tunis
ID1524,2000,Medjez El Beb,2019,Lycee Medjez El Beb,1.0,LSG,2019,Bac Economie,3-LSG-4,3-LSG-4,3,F,TUNISIENNE,3,2-LSG-2,Admis(e),11.08,-1.0,Béja
ID1525,2001,Tunis,2021,Lycee Farabi Mornaguian,3.0,BA,2021,Bac Sciences,1-BA-4,1-BA-4,1,F,TUNISIENNE,4,3LBC-BIS-6,Admis(e) - Bien,10.0,-1.0,Tunis
ID1526,1998,Tunis,2017,Lycee Pilote Bizerte,0.0,LBC,2024,Bac Technique,1-LBC-2,1-LBC-2,1,F,TUNISIENNE,1,External,Admis(e),16.49,-1.0,Bizerte
ID1527,2000,Tunis,2020,Lycee Tunis,3.0,BA,2023,Bac Economie,2-BA-5,2-BA-5,2,F,TUNISIENNE,5,1-BA-5,Admis(e) - Bien,10.61,-1.0,Tunis
ID1528,2003,Medenine,2023,Lycee Ibn Sina Medenine,0.0,LBC,2023,Bac Economie,2-LBC-2,2-LBC-2,2,M,TUNISIENNE,2,1-LBC-5,Admis(e) - Passable,12.63,-1.0,Ariana
ID1529,2005,Nabeul,2024,Lycee Privée L'Ideale,1.0,LBC,2024,Bac Economie,1-LBC-10,1-LBC-10,1,M,TUNISIENNE,1,External,Admis(e),11.22,-1.0,Ariana
ID1530,2003,Casale Monferrato,2023,Lycee Ariana,0.0,LSG,2023,Bac Math,2-LSG-6,2-LSG-6,2,F,TUNISIENNE,2,1-LSG-6,Admis(e) - Bien,11.0,-1.0,Ariana
ID1531,2002,Tunis,2022,Lycee Ariana,0.0,LBC,2023,Bac Sciences,2-LBC-12,2-LBC-12,2,M,TUNISIENNE,2,1-LBC-2,Admis(e) - Missing credits,11.01,-1.0,Ariana
ID1532,2004,Tunis,2024,Lycee Ariena,0.0,LBC,2024,Bac Sciences,1-LBC-5,1-LBC-5,1,M,TUNISIENNE,1,External,Admis(e),10.83,-1.0,Ariana
ID1533,2003,12/06/2003,2024,Lycee Farhat Hached,0.0,LBC,2024,Bac Economie,1-LBC-5,1-LBC-5,1,M,TUNISIENNE,1,External,Admis(e),9.63,-1.0,Siliana
ID1534,2003,Tunis,2022,Lycee Testour,0.0,LBC,2022,Bac Sciences,3-LBC-BI-4,3-LBC-BI-4,3,F,TUNISIENNE,3,2-LBC-BI-1,Admis(e) - Bien,14.93,-1.0,Béja
ID1535,1999,Tunis,2017,Lycee Bardou,3.0,BA,2024,Bac Technique,1-BA-7,1-BA-7,4,M,TUNISIENNE,4,External,Admis(e),10.11,-1.0,Tunis
ID1536,2002,Tborba,2023,Lycee Jdaida,0.0,LSG,2023,Bac Economie,2-LSC-1,2-LSC-1,2,M,TUNISIENNE,2,1-LSG-4,Admis(e) - Missing credits,9.17,-1.0,Ariana
ID1537,2002,La Marsa,2021,Lycee Tunis,3.0,BA,2021,Bac Sciences,1-BA-4,1-BA-4,1,F,TUNISIENNE,4,3-LSC-1,Admis(e) - Passable,10.0,-1.0,Tunis
ID1538,2000,Kissidougou,2018,Lycee Conakry,1.0,LSG,2018,Bac Economie,3-LSC-2,3-LSC-2,3,F,GUINIENNE,3,2-LSC-2,Admis(e),13.37,-1.0,Foreign
ID1539,2003,Tunis,2021,Lycee Carthage Byrsa,3.0,CCA,2021,Bac Math,1-MCCA-1,1-MCCA-1,1,M,TUNISIENNE,4,3-LSC-1,Admis(e) - Bien,10.0,-1.0,Tunis
ID1540,2002,Tunis,2021,Lycee Ariana,0.0,LBC,2021,Bac Economie,3-LBC-BI-2,3-LBC-BI-2,3,M,TUNISIENNE,3,2-LBC-BI-2,Admis(e) - Passable,14.02,-1.0,Ariana
ID1541,2002,La Marsa,2021,Lycee Sadrabaal Le Bardo,0.0,LSG,2023,Bac Economie,1-LSG-7,1-LSG-7,1,M,TUNISIENNE,1,1-LSG-1,Redouble,9.36,-1.0,Tunis
ID1542,1999,Béjà,2021,Lycee Carthage Byrsa,3.0,BA,2021,Bac Sciences,1-BA-1,1-BA-1,1,F,TUNISIENNE,4,3-LSG-1,Admis(e) - Bien,15.0,-1.0,Tunis
ID1543,2003,Tunis,2023,Lycee Beni Khiar,0.0,LSG,2023,Bac Economie,2-LSG-2,2-LSG-2,2,F,TUNISIENNE,2,1-LSG-2,Admis(e) - Passable,9.13,-1.0,Nabeul
ID1544,2003,Marse,2022,Lycee Rades,0.0,LSG,2022,Bac Math,3-LSG-3,3-LSG-3,3,M,TUNISIENNE,3,2-LSG-3,Admis(e) - Bien,12.11,-1.0,Ben Arous
ID1545,2003,La Marsa,2024,Lycee Al Wafa Ariana,0.0,LSG,2024,Bac Economie,1-LSG-7,1-LSG-7,1,M,TUNISIENNE,1,External,Admis(e),10.25,-1.0,Ariana
ID1546,2003,La Marsa,2022,Lycee Tunis,0.0,LSG,2023,Bac Economie,2-LSG-2,2-LSG-2,2,F,TUNISIENNE,2,1-LSG-8,Admis(e) - Passable,10.04,-1.0,Ariana
